device cuda n_gpu 1 distributed training False
***** Running training *****
  Batch size = 4
  Num steps = 1816
step: 10 | train loss: 0.011066799983382225 | train acc 0.7235543131828308
step: 950 | train loss: 0.0024192482233047485 | train acc 0.9523809552192688
step: 960 | train loss: 0.003073042258620262 | train acc 0.9232839941978455
step: 970 | train loss: 0.002286212984472513 | train acc 0.9456067085266113
step: 980 | train loss: 0.002613708144053817 | train acc 0.9393019676208496
step: 990 | train loss: 0.0025857710279524326 | train acc 0.9364864826202393
step: 1000 | train loss: 0.0027213660068809986 | train acc 0.9359999895095825
step: 1010 | train loss: 0.0017591709038242698 | train acc 0.9629120826721191
step: 1020 | train loss: 0.0017535797087475657 | train acc 0.9586207270622253
step: 1030 | train loss: 0.0020851485896855593 | train acc 0.9474412202835083
step: 1040 | train loss: 0.0026093577034771442 | train acc 0.9368575215339661
step: 1050 | train loss: 0.002582178683951497 | train acc 0.9466292262077332
step: 1060 | train loss: 0.0023688958026468754 | train acc 0.941504180431366
step: 1070 | train loss: 0.0024159536696970463 | train acc 0.9384405016899109
step: 1080 | train loss: 0.0020957300439476967 | train acc 0.9420689940452576
step: 1090 | train loss: 0.002158117014914751 | train acc 0.9477911591529846
step: 1100 | train loss: 0.0016008035745471716 | train acc 0.9639769196510315
step: 1110 | train loss: 0.0022757542319595814 | train acc 0.9476743936538696
step: 1120 | train loss: 0.0018843634752556682 | train acc 0.9531034827232361
step: 1130 | train loss: 0.002320778090506792 | train acc 0.9297297596931458
step: 1140 | train loss: 0.002418224001303315 | train acc 0.9424083828926086
step: 1150 | train loss: 0.0020776132587343454 | train acc 0.9448276162147522
step: 1160 | train loss: 0.0019249690230935812 | train acc 0.9609484076499939
step: 1170 | train loss: 0.002129380591213703 | train acc 0.9626168012619019
step: 1180 | train loss: 0.0025548934936523438 | train acc 0.9377593398094177
step: 1190 | train loss: 0.0017577707767486572 | train acc 0.9562243819236755
step: 1200 | train loss: 0.0023671158123761415 | train acc 0.9356164336204529
step: 1210 | train loss: 0.0015152784762904048 | train acc 0.9575596451759338
step: 1220 | train loss: 0.0020608422346413136 | train acc 0.944223165512085
step: 1230 | train loss: 0.002818097360432148 | train acc 0.9519230723381042
step: 1240 | train loss: 0.0030502178706228733 | train acc 0.9250680804252625
step: 1250 | train loss: 0.002522723749279976 | train acc 0.9430894255638123
step: 1260 | train loss: 0.0017407985869795084 | train acc 0.9613333344459534
step: 1270 | train loss: 0.0019079321064054966 | train acc 0.9598930478096008
step: 1280 | train loss: 0.0023798393085598946 | train acc 0.9495224952697754
step: 1290 | train loss: 0.0022110501304268837 | train acc 0.9447514414787292
step: 1300 | train loss: 0.0030844477005302906 | train acc 0.9181817770004272
step: 1310 | train loss: 0.0031291714403778315 | train acc 0.9175824522972107
step: 1320 | train loss: 0.002459658542647958 | train acc 0.9505494832992554
step: 1330 | train loss: 0.0020253632683306932 | train acc 0.9451302886009216
step: 1340 | train loss: 0.0018890267238020897 | train acc 0.942577064037323
step: 1350 | train loss: 0.001439109561033547 | train acc 0.9599466323852539
step: 1360 | train loss: 0.0025825665798038244 | train acc 0.9383458495140076
step: 1370 | train loss: 0.002130944048985839 | train acc 0.9469388127326965
step: 1380 | train loss: 0.002998782554641366 | train acc 0.9298486709594727
step: 1390 | train loss: 0.0018675628816708922 | train acc 0.9522472023963928
step: 1400 | train loss: 0.0021640020422637463 | train acc 0.9481582641601562
step: 1410 | train loss: 0.0022044165525585413 | train acc 0.9378453493118286
step: 1420 | train loss: 0.0022159330546855927 | train acc 0.9460227489471436
step: 1430 | train loss: 0.002532295184209943 | train acc 0.9481481313705444
step: 1440 | train loss: 0.0029931741300970316 | train acc 0.930232584476471
step: 1450 | train loss: 0.002793701598420739 | train acc 0.9336941242218018
step: 1460 | train loss: 0.0023940028622746468 | train acc 0.9435483813285828
step: 1470 | train loss: 0.0020126933231949806 | train acc 0.9511855244636536
step: 1480 | train loss: 0.0015039221616461873 | train acc 0.9582753777503967
step: 1490 | train loss: 0.002592449774965644 | train acc 0.940030038356781
step: 1500 | train loss: 0.0021102535538375378 | train acc 0.9428969025611877
step: 1510 | train loss: 0.0024071799125522375 | train acc 0.9410958886146545
step: 1520 | train loss: 0.001662218477576971 | train acc 0.960544228553772
step: 1530 | train loss: 0.0019450928084552288 | train acc 0.9582772254943848
step: 1540 | train loss: 0.002182421274483204 | train acc 0.9418132305145264
step: 1550 | train loss: 0.0018603068310767412 | train acc 0.9581939578056335
step: 1560 | train loss: 0.0023534735664725304 | train acc 0.9368998408317566
step: 1570 | train loss: 0.002301987959071994 | train acc 0.9459084868431091
step: 1580 | train loss: 0.0016512034926563501 | train acc 0.9531459212303162
step: 1590 | train loss: 0.0032543851993978024 | train acc 0.9246031641960144
step: 1600 | train loss: 0.0016064868541434407 | train acc 0.9677852988243103
step: 1610 | train loss: 0.0017450959421694279 | train acc 0.9531680345535278
step: 1620 | train loss: 0.0026275275740772486 | train acc 0.9487179517745972
step: 1630 | train loss: 0.0014400114305317402 | train acc 0.9687055349349976
step: 1640 | train loss: 0.0023518959060311317 | train acc 0.9353932738304138
step: 1650 | train loss: 0.0019374978728592396 | train acc 0.9527027010917664
step: 1660 | train loss: 0.0020891674794256687 | train acc 0.9597222208976746
step: 1670 | train loss: 0.0021981969475746155 | train acc 0.9495224952697754
step: 1680 | train loss: 0.0026798092294484377 | train acc 0.9438700079917908
step: 1690 | train loss: 0.002565644681453705 | train acc 0.928473174571991
step: 1700 | train loss: 0.0024849025066941977 | train acc 0.9435262084007263
step: 1710 | train loss: 0.0022545852698385715 | train acc 0.9468664526939392
step: 1720 | train loss: 0.002898074220865965 | train acc 0.944444477558136
step: 1730 | train loss: 0.0021046672482043505 | train acc 0.9465020298957825
step: 1740 | train loss: 0.001999214058741927 | train acc 0.9540889859199524
step: 1750 | train loss: 0.0021046041510999203 | train acc 0.9492957592010498
step: 1760 | train loss: 0.0016193906776607037 | train acc 0.9566395878791809
step: 1770 | train loss: 0.002322031883522868 | train acc 0.9513888955116272
step: 1780 | train loss: 0.0021755751222372055 | train acc 0.948106586933136
step: 1790 | train loss: 0.0021235940512269735 | train acc 0.9478873014450073
step: 1800 | train loss: 0.0019413018599152565 | train acc 0.958865225315094
step: 1810 | train loss: 0.001932548126205802 | train acc 0.9514979124069214
***** Running evaluation *****
  Batch size = 8
***** Valid Eval results *****
  global_step = 1816
  valid_eval_accuracy = 0.7796870992562196
  valid_eval_loss = 0.7678305360616422
